record_id,Date,Line items,Order Total,Order Shipping,Total,Payment Method Title,Stripe Fee,Modified Date,Status,Password,Billing Address 2,Billing Country,Billing First Name,Billing Last Name,Paid Date,Shipping City,Shipping Country,Stripe Charge Captured,Subtotal,Order number,Order note,Shipping Method Title,Order notes,Weglot Language, Shipping Method Title
9920,2022-10-07 11:36:02,Product: Aura Teranino - 700ml (#38859892613365) X 6 = €140.10. Product: - Volume: 700ml. ,163.17,23.07,163.17,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-10-09 11:21:38,wc-completed,7yPvFun@%p,Suite 146,DE,Todd,George,2022-10-07 11:36:06,Salzgitter,DE,0,140.1,9920,Ahead organization certain particularly.,,Member identify region use serve.,de,Europe 1
9919,2022-10-06 23:00:59,"Product: Galić Crno 9 Wine 0,75L X 3 = €59.97. Product: Korak Pinot Noir Wine 0,75L X 2 = €44.00. Product: Benvenuti Teran Wine 0,75L X 2 = €44.00. Product: Fakin Teran Il Primo Wine 0,75L X 3 = €59.61. ",238.25,30.67,238.25,Stripe Safe Card,7.16,2022-11-25 16:25:57,wc-completed,#W25W#scFR,Suite 338,UA,Christopher,Clark,2022-10-06 23:01:04,Radyvyliv (смт. Радивилів),UA,yes,207.58,9919,Note artist hair knowledge.,,Hope college skin prevent.,en,Ukraine
9915,2022-10-05 14:30:55,Product: Aura Olive and Almond - 700ml X 4 = €93.40. Product: - Volume: 700ml. ,114.2,20.8,114.2,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-10-09 11:21:29,wc-completed,&0GqkHlF##,Suite 159,DE,Stephanie,Fleming,2022-10-05 14:30:58,Düsseldorf,DE,0,93.4,9915,Really point organization local.,,Evidence financial money nor possible together.,de,Europe 1
9833,2022-09-28 09:38:49,"Product: Aura Teranino - 700ml (#38859892613365) X 13 = €303.55. Product: - Volume: 700ml. Product: Fakin Malvazija Istarska Wine 0,75L X 1 = €10.13. ",313.68,,313.68,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-10-04 16:19:52,wc-completed,Q%+7sEumBB,Suite 552,AT,Alyssa,Phillips,2022-09-28 09:38:52,Nenzing,AT,0,313.68,9833,Moment firm wish its return western.,,Me himself think how company me on.,de,Free shipping
9791,2022-09-27 15:43:35,"Product: Galić Sauvignon Wine 0,75L X 12 = €155.88. ",179.88,24,179.88,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-28 15:40:43,wc-completed,209eXQck+(,Apt. 334,DE,Abigail,Lopez,2022-09-27 15:43:38,München,DE,0,155.88,9791,Husband enter hard.,,Up main gun front network head laugh.,de,Europe 1
9790,2022-09-27 14:11:52,"Product: Vislander Plavac Milna Grand Cru Wine 0,75L X 1 = €19.70. Product: Korta Katarina Winemaker Selection Wine 0,75L X 1 = €34.00. ",93.97,40.27,93.97,"Direct bank transfer <img src=""https://witrina.eu/wp-content/uploads/2022/08/bank-transfer.svg"" class=""attachment-large size-large"" alt="""" />",,2022-09-27 14:11:52,wc-on-hold,&9DAyv*2(T,Apt. 940,AT,Natasha,Sanchez,,Wiener Neustadt,AT,0,53.7,9790,Structure several apply poor.,,Exist life school not without result product.,de,Europe 1
9773,2022-09-26 17:17:43,"Product: Šoškić Pinot Noir Wine 0,75L X 6 = €73.56. ",73.56,,73.56,Stripe Safe Card,1.28,2022-09-28 17:12:51,wc-completed,B1LJI1jo_f,Apt. 925,HR,Donna,Salinas,2022-09-26 17:17:48,Buje,HR,yes,73.56,9773,Guess bar seek drop wonder.,,Grow director color have fine.,en,Free shipping
9768,2022-09-25 11:04:45,Product: Aura Truffle Gin - Premium Gin with white Truffles X 1 = €105.00. ,124.47,19.47,124.47,Stripe Safe Card,1.99,2022-09-26 12:15:23,wc-completed,l%qJTOgi(6,Apt. 000,DE,Craig,Gonzalez,2022-09-25 11:04:50,Berlin,DE,yes,105,9768,Miss prove by.,,Tree expect lose anyone receive country.,de,Europe 1
9716,2022-09-19 16:27:47,"Product: Testament Babić Coral Vino Wine 0,75L X 3 = €315.99. ",319.59,3.6,319.59,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-23 20:19:16,wc-completed,*nQaVHe6l4,Apt. 533,HR,Amy,Johnson,2022-09-19 16:27:51,Split,HR,0,315.99,9716,Onto industry box push same during question.,,Time southern course billion over board.,en,Croatia
9703,2022-09-17 22:37:09,Product: Karbun Dry Gin Aura - 750ml X 3 = €108.00. Product: - Volume: 750ml. ,128.8,20.8,128.8,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-19 19:12:55,wc-completed,79TFx*kt_j,Apt. 457,AT,Stephanie,Boone,2022-09-17 22:37:12,Hallein,AT,0,108,9703,Painting customer total Congress new.,,Travel matter authority central region level share.,de,Europe 1
9677,2022-09-15 21:07:08,"Product: Bire Grk Wine 0,75L X 6 = €160.02. ",183.09,23.07,183.09,Stripe Safe Card,5.56,2022-09-17 18:16:41,wc-completed,*F6MM7hx_k,Suite 865,CH,Jonathan,Rogers,2022-09-15 21:07:13,KONSTANZ,DE,yes,160.02,9677,Trip order site party.,,Television senior contain question however friend individual traditional.,de,Europe 1
9675,2022-09-15 14:56:13,"Product: Sauvignon Kamenice Korak Wine 0,75L X 2 = €36.34. Product: Sauvignon Klemenka Korak Wine 0,75L X 2 = €26.64. ",83.78,20.8,83.78,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-17 15:37:45,wc-completed,8Gl6VK)n@i,Suite 176,AT,Robert,Collins,2022-09-15 14:56:15,Graz,AT,0,62.98,9675,Time war subject black knowledge yourself.,,After should black family popular vote.,de,Europe 1
9666,2022-09-13 21:42:43,"Product: Galić Chardonnay Wine 0,75L X 9 = €127.17. Product: Galić Bijelo 9 Wine 0,75L X 3 = €50.97. Product: Chiavalon Ex Albis - 1L X 3 = €66.00. Product: - Volume: 1L. ",270.01,25.87,270.01,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-16 15:53:54,wc-completed,I0O@4RSlZ*,Suite 805,DE,Mackenzie,Reed,2022-09-13 21:42:47,Bretten,DE,0,244.14,9666,Plan spring wear describe certainly special.,,Mouth join raise word chance hour.,de,Europe 1
9665,2022-09-13 20:44:17,"Product: Saint Hills Nevina Wine 0,75L X 1 = €13.40. Product: Saint Hills Frenchie Wine 0,75L X 2 = €41.20. ",67.8,13.2,67.8,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-16 15:53:45,wc-completed,e_qlC1sbXN,Apt. 958,SI,Martin,Wilson,2022-09-13 20:44:21,Šentjernej,SI,0,54.6,9665,Pattern enough PM answer country.,,Rest green someone stop that second crime.,hr,Slovenia
9645,2022-09-12 21:37:17,"Product: Jakopić Pušipel Wine 0,75L X 12 = €99.96. ",130.63,30.67,130.63,Stripe Safe Card,2.08,2022-09-16 15:53:23,wc-completed,^3RzHYvL6g,Suite 321,IE,Timothy,Alvarez,2022-09-12 21:37:22,Cork,IE,yes,99.96,9645,Medical by PM three health.,,Education late court imagine.,hr,Europe 2
9626,2022-09-09 22:02:18,Product: Old Pilot's Gin X 2 = €96.00. ,122.8,26.8,122.8,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/stripe.svg"" class=""witrinapayment "" alt="""" /> Stripe Safe Card",1.97,2022-09-15 11:51:26,wc-completed,)5SYYvFMco,Suite 053,FR,Matthew,Garcia,2022-09-09 22:02:23,Saint Brevin les pins,FR,yes,96,9626,Local administration writer.,,Dream item including tend.,en,Europe 2
9569,2022-09-07 08:38:04,Product: White Truffle Karlić Butter - 200g X 2 = €37.40. Product: - Volume: 200g. ,56.87,19.47,56.87,"Direct bank transfer <img src=""https://witrina.eu/wp-content/uploads/2022/08/bank-transfer.svg"" class=""attachment-large size-large"" alt="""" />",,2022-09-07 08:44:13,wc-on-hold,xC3UYv*b)!,Suite 218,DE,Jessica,Green,,Ilberstedt,DE,0,37.4,9569,Wait bag research her vote already support.,,Security my international hair.,de,Europe 1
9568,2022-09-07 08:30:31,Product: White Truffle Karlić Butter - 200g X 2 = €37.40. Product: - Volume: 200g. ,56.87,19.47,56.87,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-07 08:30:32,wc-failed,@7QltlO3c(,Suite 391,DE,Paul,Kidd,,Ilberstedt,DE,0,37.4,9568,Dream somebody here agree seek treatment.,,Always dark sure citizen standard court.,de,Europe 1
9467,2022-09-04 17:34:16,Product: Old Pilot's Gin X 2 = €96.00. Product: Nai 3.3 Olive Oil Blend - 250ml (#5167546052643) X 1 = €24.00. Product: - Volume: 250ml. ,146.8,26.8,146.8,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/stripe.svg"" class=""witrinapayment "" alt="""" /> Stripe Safe Card",2.31,2022-09-08 10:51:05,wc-completed,)6ZWCdj6!K,Suite 829,SE,Rose,Phillips,2022-09-04 17:34:20,Malmö,SE,yes,120,9467,Smile be leave answer among.,,Name he material industry deep increase strategy.,en,Europe 2
9456,2022-08-31 18:02:20,"Product: Krvavica Organic Olive Oil Ante Sladic X 1 = €13.86. Product: Ante Sladić Lasina Wine 0,75L X 1 = €22.93. Product: Ante Sladić Plavina Wine 0,75L X 1 = €12.00. Product: Ante Sladić Maraština Wine 0,75L X 1 = €14.53. Product: Šember Brut Pjenušac Wine 0,75L X 1 = €14.00. ",104.12,26.8,104.12,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-06 12:32:34,wc-completed,4CSYfJvq%y,Suite 739,NL,Diane,Allen,2022-08-31 18:02:24,Utrecht,NL,0,77.32,9456,She manager most strong.,,Agreement visit woman civil start.,en,Europe 2
9455,2022-08-31 16:49:24,Product: Setti Monti Gin X 1 = €46.66. Product: Old Pilot's Gin X 1 = €48.00. ,115.46,20.8,115.46,"<img src=""https://witrina.eu/wp-content/uploads/2022/08/paypal-payment-witrina.svg"" class=""witrinapayment "" alt="""" /> PayPal  ",,2022-09-09 18:11:48,wc-completed,y2zDnYhg)X,Suite 245,DE,Andrew,Lawrence,2022-08-31 14:49:27,Lahr,DE,0,94.66,9455,They citizen already.,,Quickly offer expect six military just international seven.,de,Europe 1
7935,2022-08-23 20:27:53,,218.4,59.8,218.4,,,2022-08-27 19:44:56,wc-on-hold,YN0NxHDU*U,Apt. 955,PL,Nicholas,Patterson,,WLOCLAWEK,PL,0,0,7935,Spring less garden there.,,Skin success rate through.,,
7936,2022-08-21 16:56:41,,65.9,23.9,65.9,,,2022-08-27 19:44:56,wc-completed,ll_6u3Pxqm,Apt. 506,AT,Caroline,Blackburn,2022-08-21 16:56:44,Wien,AT,0,0,7936,Program onto statement camera subject democratic.,,Way sort stay put about through continue.,,
7937,2022-08-21 10:34:27,,47.09,23.9,47.09,,,2022-08-27 19:44:56,wc-processing,&UA44Bds%r,Apt. 950,DE,Larry,Richards,2022-08-21 10:34:30,Hannover,DE,0,0,7937,Site they policy economy loss whole.,,Phone yeah energy charge memory.,,
7938,2022-08-19 07:43:21,,27.2,3.2,27.2,,,2022-08-27 19:44:56,wc-completed,zwH9AaKh)C,Apt. 692,HR,Kelsey,Ingram,2022-08-19 07:43:24,Umag,HR,0,0,7938,Answer situation thought south news defense girl.,,Size plan indicate fear.,,
7939,2022-08-12 10:18:36,,232.42,24.0544,232.42,,,2022-08-27 19:44:56,wc-on-hold,En%9$Hir*T,Apt. 415,HR,Christy,Miller,,"Drage, Pakoštane",HR,0,0,7939,On amount window miss.,,Mother concern test economy less fall during.,,
7940,2022-08-07 06:38:36,,219.44,27.7,219.44,,,2022-08-27 19:44:56,wc-completed,2r66YDwZ&(,Apt. 091,DE,William,Smith,2022-08-07 06:38:39,Mannheim,DE,0,0,7940,Family other no beat land environmental really.,,Finally sister teach.,,
7941,2022-08-05 08:35:05,,167.85,24.0544,167.85,,,2022-08-27 19:44:56,wc-cancelled,_k3LhPEr^P,Suite 594,HR,Ashley,Jimenez,,Jena,HR,0,0,7941,Last from month that.,,Price issue sit friend what she.,,
7942,2022-08-01 15:26:02,,47.5,23.5,47.5,,,2022-08-27 19:44:56,wc-completed,^h*^IElso8,Apt. 451,AT,Christina,Walker,2022-08-18 17:46:10,3304 Sankt Georgen am Ybbsfelde,AT,0,0,7942,Get future movement one goal concern.,,Let create charge coach save couple among social.,,
7943,2022-07-31 11:51:15,,149.26,27.7,149.26,,,2022-08-27 19:44:56,wc-completed,3R7NFhI%(V,Apt. 212,DE,Nicole,Stanley,2022-07-31 11:51:19,Bremen,DE,0,0,7943,Including recognize happy unit gas half.,,Wide or exist throughout.,,
7944,2022-07-28 09:17:50,,73.48,26.8,73.48,,,2022-08-27 19:44:56,wc-on-hold,*+0piWxrDh,Apt. 999,PL,Steven,Cooper,,Zakopane,PL,0,0,7944,She debate rule.,,Matter fish along such likely almost.,,
7945,2022-07-25 07:17:12,,748.69,27.0612,748.69,,,2022-08-27 19:44:57,wc-cancelled,+E5QN%yjGA,Suite 402,HR,Steven,Woodard,,Delnice,HR,0,0,7945,Board whole morning their grow approach successful economic.,,Member with pretty increase blood create look west.,,
7946,2022-07-25 04:29:50,,217.46,6.8,217.46,,,2022-08-27 19:44:57,wc-completed,U@_7TFpmEm,Apt. 650,HR,Patrick,Riley,2022-07-25 04:29:52,Solin,HR,0,0,7946,Truth difference next cost save name.,,Character how serve free peace.,,
7947,2022-07-25 04:14:54,,1634.65,51.1156,1634.65,,,2022-08-27 19:44:57,wc-cancelled,zi9(O4Bd#0,Suite 260,HR,Dawn,Johnson,,Solin,HR,0,0,7947,Safe kid both bag public experience.,,Life organization leave travel room help.,,
7948,2022-07-18 08:24:08,,260.64,4.8,260.64,,,2022-08-23 21:38:52,wc-completed,*29XQpa!h6,Apt. 145,HR,Larry,Myers,2022-07-18 08:24:11,Tisno,HR,0,0,7948,Grow dog need pay.,,Left care authority in.,,
7949,2022-07-18 08:22:23,,260.64,4.8,260.64,,,2022-08-23 21:38:52,wc-failed,rXrqsFNK)2,Apt. 615,HR,David,Sanchez,,Tisno,HR,0,0,7949,Do issue because ball short return policy within.,,Account former establish sort.,,
7950,2022-07-16 18:37:25,,119.9,23.9,119.9,,,2022-08-23 21:38:53,wc-completed,#u3F_Ggzw5,Suite 911,DE,Jennifer,Savage,2022-07-16 18:37:29,Offenbach am Main,DE,0,0,7950,Wish during civil government.,,Degree memory follow civil affect far attention.,,
7951,2022-07-12 12:40:54,,72.16,25.5,72.16,,,2022-08-23 21:38:53,wc-completed,+4Cfj9ALb@,Suite 477,IT,Megan,Dunn,2022-07-12 12:40:57,Pordenone,IT,0,0,7951,Project policy different cause card edge year other.,,Thank fill however choice interesting tax not.,,
7952,2022-07-07 21:37:09,,347.74,27.7,347.74,,,2022-08-23 21:38:53,wc-completed,c+B0Lt52#j,Apt. 340,AT,Joseph,Escobar,2022-07-07 21:37:11,Gleisdorf,AT,0,0,7952,Girl tonight certain unit.,,Size attention nice traditional weight act.,,
7953,2022-07-07 17:55:08,,2066.42,61.6394,2066.42,,,2022-08-23 23:34:05,wc-cancelled,+5YZF#22g9,Suite 209,HR,Katie,Johnson,,Vrboska O.hvar,HR,0,0,7953,Question always discover hour yard what bill.,,Campaign second reduce activity top travel.,,
7954,2022-07-07 17:44:22,,1633.15,29.3163,1633.15,,,2022-08-23 21:38:54,wc-cancelled,!7Zjnlg0Qu,Suite 327,HR,Craig,Adams,,Vrboska O.hvar,HR,0,0,7954,Middle material teacher box southern training operation voice.,,People our relationship same black decade.,,
7955,2022-07-07 17:41:21,,1633.15,29.3163,1633.15,,,2022-08-23 21:38:54,wc-cancelled,I@6ZTYaJSj,Suite 607,HR,Stephen,Hunter,,Vrboska O.hvar,HR,0,0,7955,Special debate scene be staff animal.,,Interest believe provide.,,
7956,2022-07-03 14:12:47,,105.5,23.5,105.5,,,2022-08-23 21:38:54,wc-completed,+(!9XyZGsS,Apt. 484,HU,John,Anderson,2022-07-06 17:22:58,Budapest,HU,0,0,7956,Health sit themselves option hundred forget.,,Big strong trade lose.,,
7957,2022-07-02 18:30:40,,111.18,26.4,111.18,,,2022-08-23 21:38:55,wc-completed,#(CZwX9l^6,Suite 256,DE,Steven,Underwood,2022-07-02 18:30:43,Potsdam,DE,0,0,7957,Task as machine able person strategy natural per.,,Water same must particularly nature position family.,,
7958,2022-06-19 13:00:08,,96.91,26.8,96.91,,,2022-08-23 23:34:05,wc-cancelled,O^9RrHXppu,Apt. 921,PL,Brett,Castillo,,Skierniewice,PL,0,0,7958,Medical it available cut contain picture.,,Likely natural edge white across.,,
7959,2022-06-16 20:49:56,,99.6,3.6,99.6,,,2022-08-23 21:38:55,wc-cancelled,&)3UiWd0!(,Apt. 185,HR,Joshua,Silva,,Omis,HR,0,0,7959,Almost project wrong yet it.,,Sure get add point animal.,,
7960,2022-06-16 08:25:20,,113.58,26.4,113.58,,,2022-08-23 21:38:56,wc-completed,0)6_VF3q%S,Suite 420,DE,Michael,Smith,2022-06-16 08:25:22,Glonn,DE,0,0,7960,Energy bring piece beautiful own best.,,Even glass simply work woman.,,
7961,2022-06-13 13:13:05,,384.87,24.0544,384.87,,,2022-08-23 21:38:56,wc-cancelled,X&W6lRHp8@,Suite 311,HR,Jacob,Garrison,,Zagreb,HR,0,0,7961,Eye nation pattern model suddenly.,,More would pick.,,
7962,2022-06-13 03:55:02,,81.6,26.4,81.6,,,2022-08-23 21:38:56,wc-completed,GQv1y(Lf&N,Apt. 099,DE,Robert,Lucas,2022-06-13 03:55:05,Hagen,DE,0,0,7962,Fine single same affect doctor onto.,,Recognize truth raise American various year notice.,,
7963,2022-06-10 22:00:47,,317.1,29.1,317.1,,,2022-08-23 21:38:57,wc-completed,eG*8WaxT*%,Apt. 999,SE,James,Thompson,2022-06-10 22:00:50,Lidingö,SE,0,0,7963,Pretty current small which over.,,Former management huge necessary government across it.,,
7964,2022-06-09 20:36:42,,452.08,51.1156,452.08,,,2022-08-23 21:38:57,wc-completed,yA#a8PjqA1,Suite 250,HR,Danielle,Henderson,2022-06-13 15:55:40,Zadar,HR,0,0,7964,Place impact explain stage.,,Modern door so write effort financial learn.,,
7965,2022-06-07 13:09:11,,121.56,26.4,121.56,,,2022-08-23 21:38:58,wc-completed,)l)6&RVh)c,Suite 396,DE,Meghan,Jackson,2022-06-07 13:09:14,Frankfurt am Main,DE,0,0,7965,Get hold seem people.,,Enough newspaper father.,,
7966,2022-06-07 09:25:46,,481.8,6,481.8,,,2022-08-23 21:38:58,wc-completed,&Jq9&Qbf9+,Apt. 579,HR,Richard,Gomez,2022-06-07 09:25:49,Zečevo Rogozničko,HR,0,0,7966,Other bag foot.,,Management film could likely.,,
7967,2022-05-28 19:37:45,,135.58,27.7,135.58,,,2022-08-23 21:38:59,wc-completed,_6^#Imys@S,Apt. 793,DE,Kimberly,Duncan,2022-05-28 19:37:48,Neuhausen,DE,0,0,7967,Training arrive save reveal.,,Site conference weight financial mouth election beat born.,,
7968,2022-05-27 07:31:07,,73.5,25.5,73.5,,,2022-08-23 21:38:59,wc-completed,(z4c_3Za0!,Apt. 589,SE,Jacqueline,Long,2022-05-27 07:31:09,Växjö,SE,0,0,7968,Ball defense appear why form brother.,,Cover cultural something campaign.,,
7969,2022-05-16 14:07:58,,1205.95,32.3231,1205.95,,,2022-08-23 23:34:04,wc-cancelled,^R!pl8iPa5,Suite 958,HR,Aaron,Wright,,Zagreb,HR,0,0,7969,Gas enter same home.,,Citizen understand wall idea record attorney positive.,,
7970,2022-05-12 18:47:34,,1205.95,32.3231,1205.95,,,2022-08-23 21:38:59,wc-cancelled,S)MU1B)j5_,Apt. 494,HR,Sharon,Mills,,Zagreb,HR,0,0,7970,During effect firm figure.,,Hope stock democratic trip college.,,
7971,2022-05-10 10:09:17,,119.9,23.9,119.9,,,2022-08-23 23:34:04,wc-cancelled,2y8cPta8($,Suite 714,HU,Bruce,Soto,,Sopron,HU,0,0,7971,Free and stand.,,Feeling sister each guy.,,
7972,2022-05-09 07:59:52,,277.9,30.7,277.9,,,2022-08-23 21:39:00,wc-completed,7l2QqY^6(k,Apt. 874,NL,Jennifer,Stanton,2022-05-09 07:59:56,Barendrecht,NL,0,0,7972,North way stuff quickly establish hundred.,,Politics why moment firm child yet although.,,
7973,2022-05-07 19:26:53,,247.6,27.7,247.6,,,2022-08-23 21:39:00,wc-completed,+XVvvBi9P2,Apt. 072,AT,Edward,Fisher,2022-05-07 19:26:56,St. Pölten,AT,0,0,7973,Large ground establish almost direction word return.,,Less series here just production rise last.,,
7974,2022-05-06 21:48:58,,121.42,23.9,121.42,,,2022-08-23 21:39:01,wc-completed,tX)vs6Gvj#,Apt. 446,DE,Andrew,Daniels,2022-05-10 13:20:02,Kulmain,DE,0,0,7974,Administration at nor rest risk.,,Safe make every data party relate despite.,,
7975,2022-04-21 21:18:52,,148.9,23.9,148.9,,,2022-08-23 21:39:01,wc-completed,xIO3kIz##r,Suite 497,DE,Wendy,Martin,2022-04-21 21:18:56,Hallbergmoos,DE,0,0,7975,Glass maybe stage film protect respond and.,,Future similar left blood.,,
7976,2022-04-20 10:35:16,,156.4,31.9,156.4,,,2022-08-23 21:39:02,wc-completed,_!eHMOqr(8,Apt. 293,DE,Mark,Haynes,2022-04-20 10:35:19,Potsdam,DE,0,0,7976,Method prepare yes require near raise agreement.,,Necessary government strong PM bit.,,
7977,2022-04-16 21:41:22,,71.5,23.5,71.5,,,2022-08-23 23:34:04,wc-cancelled,MV+3J4vg3U,Apt. 813,DE,Adam,Flores,,Bad Zwesten,DE,0,0,7977,Box recently today age.,,Add cell garden.,,
7978,2022-04-14 15:20:22,,117.3,23.9,117.3,,,2022-08-23 21:39:02,wc-completed,Co40X@e&w%,Suite 552,DE,Abigail,Mccall,2022-04-14 15:20:25,Werneuchen,DE,0,0,7978,Heavy by town.,,Than everyone position put dog hard.,,
7979,2022-04-12 13:41:50,,153.9,23.9,153.9,,,2022-08-23 21:39:03,wc-completed,@X4Luoz!en,Apt. 614,CZ,Regina,Davis,2022-04-14 12:13:46,Olomouc,CZ,0,0,7979,Fill case born account onto.,,Art government local perhaps either.,,
7980,2022-04-10 09:45:08,,51.2,3.2,51.2,,,2022-08-23 21:39:03,wc-completed,$DFY3dnn0d,Suite 353,HR,Kathleen,Peters,2022-04-10 09:45:11,Škrljevo,HR,0,0,7980,Work speak capital decide investment.,,City enjoy than help police.,,
7981,2022-04-05 20:35:04,,48.1,25.5,48.1,,,2022-08-23 21:39:04,wc-completed,6dWMbZbY$p,Suite 716,NL,Laura,Edwards,2022-04-05 20:35:07,AMSTERDAM,NL,0,0,7981,Consumer major indeed evidence own break tough.,,Prepare step month generation.,,
7982,2022-03-29 16:30:14,,93.9,23.9,93.9,,,2022-08-23 21:39:04,wc-completed,BMY4SMp^^g,Apt. 416,DE,Patricia,Newton,2022-03-29 16:30:17,Kassel,DE,0,0,7982,Mother help carry great do different cell.,,Service opportunity Republican manager adult far citizen.,,
7983,2022-03-26 21:34:06,,170.8,26.8,170.8,,,2022-08-23 21:39:05,wc-completed,O1&qMF#4^k,Suite 784,IT,Nicholas,Deleon,2022-03-26 21:34:09,Roma,IT,0,0,7983,Effect chair dark spend change.,,Officer especially become customer whom.,,
7984,2022-03-26 19:58:22,,73.5,25.5,73.5,,,2022-08-23 21:39:05,wc-completed,_qK92N5eYE,Apt. 654,IT,Richard,Griffin,2022-03-26 19:58:25,Rome,IT,0,0,7984,Real identify team who throughout machine far.,,Play next someone charge loss.,,
7985,2022-03-26 15:09:02,,5.73,3.2,5.73,,,2022-08-23 21:39:06,wc-on-hold,Z36TFltm%E,Suite 933,HR,Brittany,Lewis,,Zagreb,HR,0,0,7985,Actually network bank also tend young answer.,,Buy happy two necessary green long tax here.,,
7986,2022-03-21 10:27:02,,46.65,3.2,46.65,,,2022-08-23 21:39:06,wc-completed,2MwjHlAQ!n,Suite 067,HR,Christopher,Garcia,2022-03-21 10:27:05,Gornji Čehi,HR,0,0,7986,Prove north top establish center view.,,Wrong stand like me generation.,,
7987,2022-03-20 20:47:39,,131.9,23.9,131.9,,,2022-08-23 21:39:07,wc-completed,AX(A41DbRI,Apt. 312,HU,Tasha,Bates,2022-03-20 20:47:42,Biatorbágy,HU,0,0,7987,Service wife safe learn moment.,,Reality door above court light along.,,
7988,2022-03-11 21:12:11,,96.81,26.8,96.81,,,2022-08-23 21:39:07,wc-completed,L&A6CfBNBG,Apt. 911,PL,Megan,Miller,2022-03-11 21:12:13,Warszawa,PL,0,0,7988,Heart poor billion everyone human trial.,,Open wonder street.,,
7989,2022-02-17 00:39:29,,39.07,3.2,39.07,,,2022-08-23 21:39:08,wc-on-hold,XsF2FE%*#_,Suite 792,HR,Thomas,Hanson,,zagreb,HR,0,0,7989,Offer end foreign development order upon station.,,Camera but develop protect else second attorney factor.,,
7990,2022-02-15 17:58:34,,93.7,26.8,93.7,,,2022-08-23 21:39:08,wc-completed,U+1XHXYoCD,Apt. 068,FR,Jennifer,Brown,2022-02-15 17:58:38,Paris,FR,0,0,7990,Describe day method suffer friend give.,,Personal across entire stop.,,
7991,2022-02-09 16:20:07,,37.2,3.2,37.2,,,2022-08-23 21:39:09,wc-on-hold,8*KGAwff(a,Suite 483,HR,Denise,Arias,,Zagreb,HR,0,0,7991,Success number pull interesting.,,Traditional seek opportunity program above will window.,,
7992,2022-02-08 10:57:22,,122.8,26.8,122.8,,,2022-08-23 21:39:09,wc-completed,ncH5uMyW%%,Apt. 335,PL,Raymond,Whitehead,2022-02-08 10:57:25,Gdańsk,PL,0,0,7992,Congress study mention seek really matter laugh fast.,,Whole go former cultural current sport tonight.,,
7993,2022-02-06 19:59:55,,133.1,23.9,133.1,,,2022-08-23 21:39:10,wc-completed,^L7ZT7Cz@i,Suite 509,DE,Douglas,Cain,2022-02-06 19:59:58,Sonneberg,DE,0,0,7993,Sometimes when find.,,Safe challenge budget industry wait whose green.,,
7994,2022-02-01 23:28:45,,46.84,23.5,46.84,,,2022-08-23 21:39:10,wc-completed,N(8**2GrxK,Suite 076,DE,Christina,Russell,2022-02-07 09:24:05,Fürstenfeldbruck,DE,0,0,7994,Baby speech least industry common benefit.,,Particularly couple mouth store write benefit big oil.,,
7995,2022-01-30 13:38:14,,200,,200,,,2022-08-23 21:39:10,wc-cancelled,37kZx$*_^Q,Suite 370,,Denise,Carter,,,,0,0,7995,Blood season describe at we.,,Never and series tonight.,,
7996,2022-01-26 20:22:11,,117.26,23.9,117.26,,,2022-08-23 21:39:11,wc-completed,O!)2PSjb11,Suite 639,DE,Chris,Bray,2022-01-26 20:22:15,Köln,DE,0,0,7996,Born with nothing them air carry will.,,Federal remain lose whatever left question.,,
7997,2022-01-14 19:25:53,,19.87,3.2,19.87,,,2022-08-23 21:39:11,wc-completed,###1VG(m(4,Suite 994,HR,Kristi,Stewart,2022-01-18 10:15:37,Mišinka,HR,0,0,7997,Food body part alone carry floor five.,,Think cell population interview standard top value.,,
